loan_size,interest_rate,borrower_income,debt_to_income,num_of_accounts,derogatory_marks,total_debt,loan_status
9000,6.933,45800,0.344978166,3,0,15800,0
10000,7.361,49900,0.398797595,4,0,19900,0
9600,7.211,48500,0.381443299,4,0,18500,0
10000,7.379,50000,0.4,4,1,20000,0
9400,7.105,47500,0.368421053,3,0,17500,0
8000,6.534,42100,0.287410926,2,0,12100,0
11000,7.785,53900,0.443413729,5,1,23900,0
10700,7.689,53000,0.433962264,5,1,23000,0
9400,7.105,47500,0.368421053,3,0,17500,0
10300,7.502,51200,0.4140625,4,1,21200,0
9000,6.97,46200,0.350649351,3,0,16200,0
11400,7.961,55500,0.459459459,5,1,25500,0
10200,7.453,50700,0.408284024,4,1,20700,0
12300,8.361,59300,0.494097808,6,1,29300,0
8200,6.602,42700,0.297423888,2,0,12700,0
8500,6.754,44200,0.321266968,3,0,14200,0
10200,7.47,50900,0.410609037,4,1,20900,0
8200,6.614,42800,0.299065421,2,0,12800,0
12100,8.256,58300,0.48542024,6,1,28300,0
11600,8.049,56300,0.46714032,5,1,26300,0
9200,7.021,46700,0.357601713,3,0,16700,0
9700,7.226,48600,0.382716049,4,0,18600,0
9100,6.978,46300,0.352051836,3,0,16300,0
9400,7.132,47700,0.371069182,3,0,17700,0
10200,7.441,50600,0.407114625,4,1,20600,0
9000,6.931,45800,0.344978166,3,0,15800,0
9000,6.952,46000,0.347826087,3,0,16000,0
10000,7.392,50200,0.402390438,4,1,20200,0
10300,7.505,51200,0.4140625,4,1,21200,0
11800,8.16,57400,0.477351916,6,1,27400,0
8500,6.726,43900,0.316628702,3,0,13900,0
10400,7.525,51400,0.416342412,4,1,21400,0
7400,6.263,39500,0.240506329,2,0,9500,0
10300,7.485,51000,0.411764706,4,1,21000,0
10100,7.414,50400,0.404761905,4,1,20400,0
9000,6.959,46100,0.349240781,3,0,16100,0
7400,6.271,39600,0.242424242,2,0,9600,0
11200,7.875,54700,0.451553931,5,1,24700,0
8300,6.666,43300,0.307159353,2,0,13300,0
9200,7.024,46700,0.357601713,3,0,16700,0
9700,7.266,49000,0.387755102,4,0,19000,0
8400,6.675,43400,0.30875576,3,0,13400,0
10200,7.464,50800,0.409448819,4,1,20800,0
8700,6.826,44800,0.330357143,3,0,14800,0
10500,7.608,52200,0.425287356,4,1,22200,0
9300,7.082,47200,0.36440678,3,0,17200,0
19300,11.343,87300,0.656357388,12,2,57300,0
7200,6.169,38700,0.224806202,1,0,8700,0
10100,7.432,50500,0.405940594,4,1,20500,0
8700,6.841,45000,0.333333333,3,0,15000,0
9100,7.014,46600,0.356223176,3,0,16600,0
11200,7.876,54700,0.451553931,5,1,24700,0
10800,7.708,53100,0.435028249,5,1,23100,0
9500,7.175,48100,0.376299376,4,0,18100,0
10700,7.661,52700,0.430740038,5,1,22700,0
8200,6.622,42900,0.300699301,2,0,12900,0
10100,7.397,50200,0.402390438,4,1,20200,0
11400,7.97,55600,0.460431655,5,1,25600,0
8500,6.728,43900,0.316628702,3,0,13900,0
9900,7.344,49700,0.39637827,4,0,19700,0
9800,7.302,49300,0.39148073,4,0,19300,0
7800,6.434,41100,0.270072993,2,0,11100,0
11000,7.798,54000,0.444444444,5,1,24000,0
8600,6.767,44300,0.322799097,3,0,14300,0
10100,7.411,50300,0.403578529,4,1,20300,0
9300,7.074,47200,0.36440678,3,0,17200,0
9800,7.273,49000,0.387755102,4,0,19000,0
8300,6.656,43200,0.305555556,2,0,13200,0
10700,7.68,52900,0.43289225,5,1,22900,0
8000,6.528,42000,0.285714286,2,0,12000,0
9500,7.144,47800,0.372384937,4,0,17800,0
10300,7.521,51400,0.416342412,4,1,21400,0
9800,7.298,49300,0.39148073,4,0,19300,0
10700,7.663,52700,0.430740038,5,1,22700,0
8300,6.645,43100,0.303944316,2,0,13100,0
10200,7.47,50900,0.410609037,4,1,20900,0
9200,7.051,46900,0.360341151,3,0,16900,0
10200,7.445,50700,0.408284024,4,1,20700,0
7800,6.428,41100,0.270072993,2,0,11100,0
10900,7.756,53600,0.440298507,5,1,23600,0
8100,6.553,42300,0.290780142,2,0,12300,0
8100,6.562,42300,0.290780142,2,0,12300,0
10700,7.666,52700,0.430740038,5,1,22700,0
8800,6.882,45400,0.339207048,3,0,15400,0
9000,6.933,45800,0.344978166,3,0,15800,0
8100,6.556,42300,0.290780142,2,0,12300,0
9700,7.232,48700,0.383983573,4,0,18700,0
10100,7.413,50400,0.404761905,4,1,20400,0
10000,7.389,50100,0.401197605,4,1,20100,0
10700,7.674,52800,0.431818182,5,1,22800,0
10500,7.587,52000,0.423076923,4,1,22000,0
9100,6.984,46300,0.352051836,3,0,16300,0
9900,7.33,49600,0.39516129,4,0,19600,0
9300,7.068,47100,0.363057325,3,0,17100,0
9200,7.045,46900,0.360341151,3,0,16900,0
10000,7.362,49900,0.398797595,4,0,19900,0
8900,6.91,45600,0.342105263,3,0,15600,0
9800,7.305,49300,0.39148073,4,0,19300,0
9000,6.936,45900,0.346405229,3,0,15900,0
8600,6.792,44500,0.325842697,3,0,14500,0
8700,6.809,44700,0.32885906,3,0,14700,0
6500,5.876,35900,0.164345404,1,0,5900,0
9500,7.181,48200,0.377593361,4,0,18200,0
9300,7.097,47400,0.367088608,3,0,17400,0
9100,6.998,46500,0.35483871,3,0,16500,0
11800,8.141,57200,0.475524476,6,1,27200,0
9800,7.272,49000,0.387755102,4,0,19000,0
8400,6.708,43700,0.313501144,3,0,13700,0
9900,7.331,49600,0.39516129,4,0,19600,0
8600,6.763,44200,0.321266968,3,0,14200,0
8600,6.796,44500,0.325842697,3,0,14500,0
12900,8.612,61600,0.512987013,7,1,31600,0
8700,6.835,44900,0.331848552,3,0,14900,0
11500,8.032,56200,0.466192171,5,1,26200,0
10200,7.469,50900,0.410609037,4,1,20900,0
8400,6.713,43800,0.315068493,3,0,13800,0
11400,7.971,55600,0.460431655,5,1,25600,0
10800,7.711,53200,0.436090226,5,1,23200,0
7700,6.401,40800,0.264705882,2,0,10800,0
8600,6.766,44300,0.322799097,3,0,14300,0
9500,7.17,48100,0.376299376,4,0,18100,0
10300,7.51,51300,0.415204678,4,1,21300,0
8700,6.805,44600,0.32735426,3,0,14600,0
10000,7.367,49900,0.398797595,4,0,19900,0
9600,7.207,48400,0.380165289,4,0,18400,0
8200,6.596,42700,0.297423888,2,0,12700,0
8400,6.709,43700,0.313501144,3,0,13700,0
12300,8.364,59300,0.494097808,6,1,29300,0
8600,6.784,44400,0.324324324,3,0,14400,0
9200,7.04,46800,0.358974359,3,0,16800,0
8700,6.827,44800,0.330357143,3,0,14800,0
11000,7.797,54000,0.444444444,5,1,24000,0
10700,7.691,53000,0.433962264,5,1,23000,0
9400,7.12,47600,0.369747899,3,0,17600,0
10400,7.529,51500,0.417475728,4,1,21500,0
8700,6.818,44800,0.330357143,3,0,14800,0
7900,6.472,41500,0.277108434,2,0,11500,0
11400,7.989,55800,0.462365591,5,1,25800,0
8600,6.776,44400,0.324324324,3,0,14400,0
9700,7.229,48600,0.382716049,4,0,18600,0
9900,7.349,49800,0.397590361,4,0,19800,0
10900,7.772,53700,0.441340782,5,1,23700,0
9200,7.035,46800,0.358974359,3,0,16800,0
10100,7.402,50300,0.403578529,4,1,20300,0
9300,7.088,47300,0.365750529,3,0,17300,0
9200,7.033,46800,0.358974359,3,0,16800,0
7100,6.139,38400,0.21875,1,0,8400,0
10300,7.508,51200,0.4140625,4,1,21200,0
10000,7.384,50100,0.401197605,4,1,20100,0
9600,7.2,48300,0.378881988,4,0,18300,0
12000,8.205,57800,0.480968858,6,1,27800,0
9900,7.323,49500,0.393939394,4,0,19500,0
9300,7.062,47100,0.363057325,3,0,17100,0
8500,6.75,44100,0.319727891,3,0,14100,0
9600,7.203,48400,0.380165289,4,0,18400,0
8400,6.688,43500,0.310344828,3,0,13500,0
9500,7.174,48100,0.376299376,4,0,18100,0
10500,7.588,52000,0.423076923,4,1,22000,0
10600,7.637,52500,0.428571429,5,1,22500,0
7500,6.326,40100,0.251870324,2,0,10100,0
9500,7.149,47900,0.373695198,4,0,17900,0
10200,7.442,50600,0.407114625,4,1,20600,0
9200,7.05,46900,0.360341151,3,0,16900,0
7300,6.229,39200,0.234693878,2,0,9200,0
9000,6.939,45900,0.346405229,3,0,15900,0
9100,6.976,46200,0.350649351,3,0,16200,0
9700,7.239,48700,0.383983573,4,0,18700,0
9800,7.308,49400,0.392712551,4,0,19400,0
9400,7.134,47700,0.371069182,3,0,17700,0
8200,6.602,42700,0.297423888,2,0,12700,0
11500,7.994,55800,0.462365591,5,1,25800,0
9000,6.965,46100,0.349240781,3,0,16100,0
19600,11.442,88300,0.660249151,13,2,58300,0
8700,6.81,44700,0.32885906,3,0,14700,0
8700,6.838,44900,0.331848552,3,0,14900,0
9600,7.205,48400,0.380165289,4,0,18400,0
8500,6.738,44000,0.318181818,3,0,14000,0
9500,7.163,48000,0.375,4,0,18000,0
10000,7.367,49900,0.398797595,4,0,19900,0
9600,7.196,48300,0.378881988,4,0,18300,0
10500,7.578,51900,0.421965318,4,1,21900,0
9100,6.977,46300,0.352051836,3,0,16300,0
9700,7.243,48800,0.385245902,4,0,18800,0
9700,7.258,48900,0.386503067,4,0,18900,0
9200,7.055,47000,0.361702128,3,0,17000,0
10400,7.532,51500,0.417475728,4,1,21500,0
10400,7.549,51600,0.418604651,4,1,21600,0
7700,6.397,40800,0.264705882,2,0,10800,0
7300,6.238,39300,0.236641221,2,0,9300,0
11000,7.805,54100,0.445471349,5,1,24100,0
8900,6.927,45800,0.344978166,3,0,15800,0
11800,8.146,57300,0.476439791,6,1,27300,0
9000,6.964,46100,0.349240781,3,0,16100,0
9900,7.336,49600,0.39516129,4,0,19600,0
11200,7.871,54700,0.451553931,5,1,24700,0
8800,6.876,45300,0.337748344,3,0,15300,0
9000,6.967,46200,0.350649351,3,0,16200,0
9600,7.215,48500,0.381443299,4,0,18500,0
10500,7.586,52000,0.423076923,4,1,22000,0
9200,7.053,47000,0.361702128,3,0,17000,0
9900,7.35,49800,0.397590361,4,0,19800,0
8500,6.722,43900,0.316628702,3,0,13900,0
9200,7.053,47000,0.361702128,3,0,17000,0
10800,7.718,53200,0.436090226,5,1,23200,0
11100,7.85,54500,0.449541284,5,1,24500,0
7700,6.379,40600,0.261083744,2,0,10600,0
9200,7.039,46800,0.358974359,3,0,16800,0
9100,6.994,46400,0.353448276,3,0,16400,0
10900,7.737,53400,0.438202247,5,1,23400,0
10400,7.538,51500,0.417475728,4,1,21500,0
8900,6.896,45500,0.340659341,3,0,15500,0
8800,6.844,45000,0.333333333,3,0,15000,0
9600,7.214,48500,0.381443299,4,0,18500,0
9300,7.076,47200,0.36440678,3,0,17200,0
9700,7.266,49000,0.387755102,4,0,19000,0
10700,7.679,52900,0.43289225,5,1,22900,0
10300,7.492,51100,0.412915851,4,1,21100,0
9600,7.216,48500,0.381443299,4,0,18500,0
10300,7.488,51100,0.412915851,4,1,21100,0
8600,6.776,44400,0.324324324,3,0,14400,0
9500,7.147,47900,0.373695198,4,0,17900,0
9100,6.984,46300,0.352051836,3,0,16300,0
9300,7.077,47200,0.36440678,3,0,17200,0
10400,7.541,51600,0.418604651,4,1,21600,0
9300,7.074,47200,0.36440678,3,0,17200,0
9600,7.205,48400,0.380165289,4,0,18400,0
8200,6.602,42700,0.297423888,2,0,12700,0
9400,7.107,47500,0.368421053,3,0,17500,0
10400,7.532,51500,0.417475728,4,1,21500,0
9000,6.936,45900,0.346405229,3,0,15900,0
8700,6.805,44600,0.32735426,3,0,14600,0
9500,7.168,48000,0.375,4,0,18000,0
9500,7.147,47800,0.372384937,4,0,17800,0
8800,6.881,45400,0.339207048,3,0,15400,0
7800,6.437,41200,0.27184466,2,0,11200,0
10800,7.707,53100,0.435028249,5,1,23100,0
8000,6.507,41800,0.282296651,2,0,11800,0
8800,6.87,45300,0.337748344,3,0,15300,0
7600,6.349,40300,0.255583127,2,0,10300,0
8200,6.629,43000,0.302325581,2,0,13000,0
9500,7.162,48000,0.375,4,0,18000,0
8900,6.928,45800,0.344978166,3,0,15800,0
7400,6.27,39600,0.242424242,2,0,9600,0
9900,7.338,49700,0.39637827,4,0,19700,0
8800,6.844,45000,0.333333333,3,0,15000,0
10000,7.366,49900,0.398797595,4,0,19900,0
7700,6.396,40800,0.264705882,2,0,10800,0
6900,6.07,37700,0.204244032,1,0,7700,0
9500,7.16,48000,0.375,4,0,18000,0
8600,6.784,44400,0.324324324,3,0,14400,0
8600,6.784,44400,0.324324324,3,0,14400,0
9000,6.931,45800,0.344978166,3,0,15800,0
9600,7.202,48400,0.380165289,4,0,18400,0
8100,6.589,42600,0.295774648,2,0,12600,0
8100,6.551,42200,0.289099526,2,0,12200,0
9000,6.934,45900,0.346405229,3,0,15900,0
8900,6.906,45600,0.342105263,3,0,15600,0
7700,6.388,40700,0.262899263,2,0,10700,0
10800,7.723,53300,0.437148218,5,1,23300,0
8300,6.659,43300,0.307159353,2,0,13300,0
10000,7.362,49900,0.398797595,4,0,19900,0
7400,6.274,39600,0.242424242,2,0,9600,0
8900,6.888,45400,0.339207048,3,0,15400,0
10400,7.547,51600,0.418604651,4,1,21600,0
9500,7.154,47900,0.373695198,4,0,17900,0
8700,6.82,44800,0.330357143,3,0,14800,0
10300,7.519,51400,0.416342412,4,1,21400,0
8700,6.803,44600,0.32735426,3,0,14600,0
9000,6.95,46000,0.347826087,3,0,16000,0
9500,7.176,48100,0.376299376,4,0,18100,0
9500,7.15,47900,0.373695198,4,0,17900,0
8200,6.598,42700,0.297423888,2,0,12700,0
11100,7.829,54300,0.447513812,5,1,24300,0
9200,7.021,46700,0.357601713,3,0,16700,0
11200,7.905,55000,0.454545455,5,1,25000,0
10300,7.509,51300,0.415204678,4,1,21300,0
9600,7.198,48300,0.378881988,4,0,18300,0
9100,7.004,46500,0.35483871,3,0,16500,0
9200,7.035,46800,0.358974359,3,0,16800,0
8200,6.6,42700,0.297423888,2,0,12700,0
7500,6.315,40000,0.25,2,0,10000,0
10300,7.523,51400,0.416342412,4,1,21400,0
9500,7.172,48100,0.376299376,4,0,18100,0
10700,7.684,52900,0.43289225,5,1,22900,0
9400,7.122,47600,0.369747899,3,0,17600,0
9300,7.075,47200,0.36440678,3,0,17200,0
10700,7.666,52700,0.430740038,5,1,22700,0
9400,7.128,47700,0.371069182,3,0,17700,0
8000,6.526,42000,0.285714286,2,0,12000,0
9800,7.298,49300,0.39148073,4,0,19300,0
9000,6.943,45900,0.346405229,3,0,15900,0
9100,6.999,46500,0.35483871,3,0,16500,0
10300,7.487,51100,0.412915851,4,1,21100,0
8600,6.77,44300,0.322799097,3,0,14300,0
8900,6.905,45600,0.342105263,3,0,15600,0
10500,7.57,51800,0.420849421,4,1,21800,0
9200,7.036,46800,0.358974359,3,0,16800,0
9600,7.224,48600,0.382716049,4,0,18600,0
11100,7.845,54400,0.448529412,5,1,24400,0
9500,7.176,48100,0.376299376,4,0,18100,0
8800,6.875,45300,0.337748344,3,0,15300,0
8600,6.786,44500,0.325842697,3,0,14500,0
10300,7.504,51200,0.4140625,4,1,21200,0
8600,6.794,44500,0.325842697,3,0,14500,0
9500,7.174,48100,0.376299376,4,0,18100,0
9200,7.029,46700,0.357601713,3,0,16700,0
7800,6.449,41300,0.273607748,2,0,11300,0
10100,7.415,50400,0.404761905,4,1,20400,0
9300,7.076,47200,0.36440678,3,0,17200,0
9100,6.987,46300,0.352051836,3,0,16300,0
7900,6.502,41800,0.282296651,2,0,11800,0
7500,6.318,40000,0.25,2,0,10000,0
10000,7.377,50000,0.4,4,1,20000,0
10300,7.521,51400,0.416342412,4,1,21400,0
9400,7.115,47600,0.369747899,3,0,17600,0
11300,7.915,55100,0.45553539,5,1,25100,0
8600,6.761,44200,0.321266968,3,0,14200,0
9300,7.078,47200,0.36440678,3,0,17200,0
20200,11.699,90700,0.66923925,13,3,60700,0
11300,7.916,55100,0.45553539,5,1,25100,0
9900,7.314,49400,0.392712551,4,0,19400,0
10100,7.42,50400,0.404761905,4,1,20400,0
9900,7.352,49800,0.397590361,4,0,19800,0
8700,6.828,44800,0.330357143,3,0,14800,0
9600,7.211,48500,0.381443299,4,0,18500,0
10000,7.373,50000,0.4,4,0,20000,0
9700,7.264,49000,0.387755102,4,0,19000,0
12300,8.367,59300,0.494097808,6,1,29300,0
8800,6.865,45200,0.336283186,3,0,15200,0
8900,6.917,45700,0.343544858,3,0,15700,0
8600,6.782,44400,0.324324324,3,0,14400,0
9100,6.991,46400,0.353448276,3,0,16400,0
10300,7.492,51100,0.412915851,4,1,21100,0
8800,6.869,45200,0.336283186,3,0,15200,0
8400,6.709,43700,0.313501144,3,0,13700,0
8700,6.82,44800,0.330357143,3,0,14800,0
8500,6.731,43900,0.316628702,3,0,13900,0
9400,7.103,47400,0.367088608,3,0,17400,0
9500,7.183,48200,0.377593361,4,0,18200,0
10000,7.366,49900,0.398797595,4,0,19900,0
7700,6.385,40700,0.262899263,2,0,10700,0
9100,6.974,46200,0.350649351,3,0,16200,0
9100,7.001,46500,0.35483871,3,0,16500,0
12700,8.508,60700,0.505766063,6,1,30700,0
9400,7.121,47600,0.369747899,3,0,17600,0
8100,6.582,42500,0.294117647,2,0,12500,0
11300,7.922,55200,0.456521739,5,1,25200,0
10300,7.499,51200,0.4140625,4,1,21200,0
9900,7.348,49700,0.39637827,4,0,19700,0
10900,7.744,53500,0.439252336,5,1,23500,0
6100,5.704,34300,0.125364431,0,0,4300,0
10000,7.382,50100,0.401197605,4,1,20100,0
9100,6.987,46400,0.353448276,3,0,16400,0
8500,6.736,44000,0.318181818,3,0,14000,0
10300,7.498,51200,0.4140625,4,1,21200,0
8700,6.803,44600,0.32735426,3,0,14600,0
10300,7.512,51300,0.415204678,4,1,21300,0
9800,7.283,49100,0.389002037,4,0,19100,0
11800,8.124,57100,0.474605954,6,1,27100,0
10000,7.377,50000,0.4,4,1,20000,0
8500,6.726,43900,0.316628702,3,0,13900,0
10800,7.705,53100,0.435028249,5,1,23100,0
10700,7.688,52900,0.43289225,5,1,22900,0
11600,8.051,56400,0.468085106,5,1,26400,0
8700,6.839,45000,0.333333333,3,0,15000,0
8500,6.753,44200,0.321266968,3,0,14200,0
9600,7.207,48400,0.380165289,4,0,18400,0
7400,6.272,39600,0.242424242,2,0,9600,0
10700,7.669,52800,0.431818182,5,1,22800,0
9800,7.278,49100,0.389002037,4,0,19100,0
8900,6.916,45700,0.343544858,3,0,15700,0
6900,6.045,37500,0.2,1,0,7500,0
7000,6.085,37900,0.208443272,1,0,7900,0
8700,6.811,44700,0.32885906,3,0,14700,0
11100,7.849,54500,0.449541284,5,1,24500,0
11000,7.819,54200,0.446494465,5,1,24200,0
9700,7.241,48700,0.383983573,4,0,18700,0
9300,7.097,47400,0.367088608,3,0,17400,0
11100,7.84,54400,0.448529412,5,1,24400,0
10100,7.425,50500,0.405940594,4,1,20500,0
9900,7.334,49600,0.39516129,4,0,19600,0
8800,6.848,45000,0.333333333,3,0,15000,0
11000,7.788,53900,0.443413729,5,1,23900,0
9100,6.982,46300,0.352051836,3,0,16300,0
8300,6.647,43100,0.303944316,2,0,13100,0
8300,6.662,43300,0.307159353,2,0,13300,0
8300,6.634,43000,0.302325581,2,0,13000,0
9800,7.31,49400,0.392712551,4,0,19400,0
8900,6.899,45500,0.340659341,3,0,15500,0
8600,6.788,44500,0.325842697,3,0,14500,0
10900,7.759,53600,0.440298507,5,1,23600,0
10400,7.554,51700,0.419729207,4,1,21700,0
8600,6.799,44600,0.32735426,3,0,14600,0
9600,7.195,48300,0.378881988,4,0,18300,0
9300,7.088,47300,0.365750529,3,0,17300,0
7600,6.372,40600,0.261083744,2,0,10600,0
9300,7.093,47300,0.365750529,3,0,17300,0
11700,8.088,56700,0.470899471,6,1,26700,0
10300,7.504,51200,0.4140625,4,1,21200,0
9900,7.349,49800,0.397590361,4,0,19800,0
9500,7.172,48100,0.376299376,4,0,18100,0
10500,7.575,51900,0.421965318,4,1,21900,0
9900,7.323,49500,0.393939394,4,0,19500,0
11900,8.181,57600,0.479166667,6,1,27600,0
9700,7.256,48900,0.386503067,4,0,18900,0
7900,6.485,41600,0.278846154,2,0,11600,0
8600,6.788,44500,0.325842697,3,0,14500,0
8100,6.547,42200,0.289099526,2,0,12200,0
9600,7.184,48200,0.377593361,4,0,18200,0
10500,7.58,51900,0.421965318,4,1,21900,0
9600,7.197,48300,0.378881988,4,0,18300,0
8400,6.702,43700,0.313501144,3,0,13700,0
9600,7.195,48300,0.378881988,4,0,18300,0
9900,7.321,49500,0.393939394,4,0,19500,0
9300,7.088,47300,0.365750529,3,0,17300,0
9400,7.127,47700,0.371069182,3,0,17700,0
10500,7.568,51800,0.420849421,4,1,21800,0
9400,7.116,47600,0.369747899,3,0,17600,0
8100,6.564,42400,0.29245283,2,0,12400,0
9400,7.119,47600,0.369747899,3,0,17600,0
10700,7.656,52600,0.429657795,5,1,22600,0
8800,6.859,45100,0.33481153,3,0,15100,0
7800,6.425,41100,0.270072993,2,0,11100,0
8700,6.807,44700,0.32885906,3,0,14700,0
9100,6.975,46200,0.350649351,3,0,16200,0
8100,6.547,42200,0.289099526,2,0,12200,0
10300,7.514,51300,0.415204678,4,1,21300,0
7200,6.174,38700,0.224806202,1,0,8700,0
10300,7.522,51400,0.416342412,4,1,21400,0
8500,6.758,44200,0.321266968,3,0,14200,0
8800,6.879,45300,0.337748344,3,0,15300,0
9500,7.172,48100,0.376299376,4,0,18100,0
10400,7.54,51600,0.418604651,4,1,21600,0
9800,7.293,49200,0.390243902,4,0,19200,0
9500,7.165,48000,0.375,4,0,18000,0
8600,6.781,44400,0.324324324,3,0,14400,0
10300,7.506,51200,0.4140625,4,1,21200,0
7700,6.381,40600,0.261083744,2,0,10600,0
8300,6.639,43100,0.303944316,2,0,13100,0
8500,6.738,44000,0.318181818,3,0,14000,0
9600,7.219,48500,0.381443299,4,0,18500,0
9500,7.155,47900,0.373695198,4,0,17900,0
9900,7.342,49700,0.39637827,4,0,19700,0
9700,7.265,49000,0.387755102,4,0,19000,0
8100,6.558,42300,0.290780142,2,0,12300,0
11100,7.856,54500,0.449541284,5,1,24500,0
9500,7.162,48000,0.375,4,0,18000,0
8300,6.642,43100,0.303944316,2,0,13100,0
10000,7.373,50000,0.4,4,0,20000,0
10700,7.677,52800,0.431818182,5,1,22800,0
10500,7.575,51900,0.421965318,4,1,21900,0
8800,6.865,45200,0.336283186,3,0,15200,0
8600,6.783,44400,0.324324324,3,0,14400,0
8000,6.505,41800,0.282296651,2,0,11800,0
9700,7.243,48800,0.385245902,4,0,18800,0
8800,6.868,45200,0.336283186,3,0,15200,0
9100,7.005,46500,0.35483871,3,0,16500,0
10900,7.749,53500,0.439252336,5,1,23500,0
11000,7.799,54000,0.444444444,5,1,24000,0
9800,7.288,49200,0.390243902,4,0,19200,0
10500,7.576,51900,0.421965318,4,1,21900,0
10800,7.699,53000,0.433962264,5,1,23000,0
8200,6.614,42800,0.299065421,2,0,12800,0
11200,7.874,54700,0.451553931,5,1,24700,0
8600,6.794,44500,0.325842697,3,0,14500,0
9000,6.957,46100,0.349240781,3,0,16100,0
9100,6.993,46400,0.353448276,3,0,16400,0
10000,7.366,49900,0.398797595,4,0,19900,0
7200,6.183,38800,0.226804124,1,0,8800,0
9300,7.076,47200,0.36440678,3,0,17200,0
7000,6.093,37900,0.208443272,1,0,7900,0
8700,6.814,44700,0.32885906,3,0,14700,0
8400,6.687,43500,0.310344828,3,0,13500,0
11800,8.148,57300,0.476439791,6,1,27300,0
8500,6.731,43900,0.316628702,3,0,13900,0
6700,5.988,36900,0.18699187,1,0,6900,0
9600,7.187,48200,0.377593361,4,0,18200,0
6100,5.727,34500,0.130434783,1,0,4500,0
8700,6.819,44800,0.330357143,3,0,14800,0
9200,7.048,46900,0.360341151,3,0,16900,0
11000,7.819,54200,0.446494465,5,1,24200,0
11000,7.78,53800,0.442379182,5,1,23800,0
11600,8.036,56200,0.466192171,5,1,26200,0
8000,6.528,42000,0.285714286,2,0,12000,0
10700,7.681,52900,0.43289225,5,1,22900,0
10600,7.614,52300,0.426386233,5,1,22300,0
8400,6.709,43700,0.313501144,3,0,13700,0
8100,6.577,42500,0.294117647,2,0,12500,0
9100,6.974,46200,0.350649351,3,0,16200,0
8400,6.677,43400,0.30875576,3,0,13400,0
9700,7.242,48700,0.383983573,4,0,18700,0
7600,6.363,40500,0.259259259,2,0,10500,0
7300,6.219,39100,0.232736573,2,0,9100,0
9200,7.038,46800,0.358974359,3,0,16800,0
7700,6.383,40700,0.262899263,2,0,10700,0
8500,6.738,44000,0.318181818,3,0,14000,0
11500,8.005,55900,0.46332737,5,1,25900,0
8900,6.895,45500,0.340659341,3,0,15500,0
9300,7.071,47100,0.363057325,3,0,17100,0
9500,7.18,48200,0.377593361,4,0,18200,0
8700,6.815,44700,0.32885906,3,0,14700,0
10800,7.698,53000,0.433962264,5,1,23000,0
10400,7.547,51600,0.418604651,4,1,21600,0
9300,7.075,47200,0.36440678,3,0,17200,0
10300,7.485,51000,0.411764706,4,1,21000,0
10300,7.496,51100,0.412915851,4,1,21100,0
11100,7.838,54400,0.448529412,5,1,24400,0
9400,7.141,47800,0.372384937,4,0,17800,0
10400,7.564,51800,0.420849421,4,1,21800,0
9000,6.963,46100,0.349240781,3,0,16100,0
9100,6.985,46300,0.352051836,3,0,16300,0
9100,6.979,46300,0.352051836,3,0,16300,0
9500,7.164,48000,0.375,4,0,18000,0
8000,6.537,42100,0.287410926,2,0,12100,0
9800,7.302,49300,0.39148073,4,0,19300,0
11300,7.922,55200,0.456521739,5,1,25200,0
10300,7.498,51200,0.4140625,4,1,21200,0
8600,6.771,44300,0.322799097,3,0,14300,0
8800,6.857,45100,0.33481153,3,0,15100,0
9800,7.287,49200,0.390243902,4,0,19200,0
10700,7.682,52900,0.43289225,5,1,22900,0
9100,7.006,46500,0.35483871,3,0,16500,0
6300,5.785,35000,0.142857143,1,0,5000,0
8800,6.85,45100,0.33481153,3,0,15100,0
8200,6.617,42900,0.300699301,2,0,12900,0
8900,6.905,45600,0.342105263,3,0,15600,0
9000,6.954,46000,0.347826087,3,0,16000,0
9600,7.205,48400,0.380165289,4,0,18400,0
8800,6.873,45300,0.337748344,3,0,15300,0
8800,6.865,45200,0.336283186,3,0,15200,0
9400,7.117,47600,0.369747899,3,0,17600,0
9700,7.228,48600,0.382716049,4,0,18600,0
10500,7.58,51900,0.421965318,4,1,21900,0
9600,7.207,48400,0.380165289,4,0,18400,0
10900,7.754,53600,0.440298507,5,1,23600,0
9500,7.182,48200,0.377593361,4,0,18200,0
9900,7.34,49700,0.39637827,4,0,19700,0
8200,6.599,42700,0.297423888,2,0,12700,0
10600,7.651,52600,0.429657795,5,1,22600,0
8900,6.926,45800,0.344978166,3,0,15800,0
6500,5.888,36000,0.166666667,1,0,6000,0
8500,6.753,44200,0.321266968,3,0,14200,0
11500,8,55900,0.46332737,5,1,25900,0
